ply
format ascii 1.D
comment this is my Proccessing file
element vertex 76800
property float x
property float y
property float z
end_header
0.8969985 1.1896688 -3.2363973 
0.8881707 1.1996481 -3.2045462 
0.8881707 1.2213356 -3.2045462 
0.879515 1.2309092 -3.1733162 
0.879515 1.2523854 -3.1733162 
0.43891189 -0.6349624 -1.5460569 
0.44100583 -0.6274784 -1.5534327 
0.44525424 -0.6229088 -1.5683976 
0.45178255 -0.6212717 -1.5913935 
0.4540014 -0.61349994 -1.5992093 
0.45850515 -0.6086556 -1.6150737 
0.46079066 -0.6007047 -1.6231244 
0.4654308 -0.5956583 -1.6394691 
0.4677861 -0.587521 -1.6477656 
0.47016537 -0.5793009 -1.6561465 
0.47256893 -0.57099676 -1.664613 
0.47992942 -0.5684492 -1.6905402 
0.48243412 -0.55991507 -1.699363 
0.48496512 -0.55129135 -1.7082783 
0.4901076 -0.5454534 -1.7263926 
0.49536037 -0.53949034 -1.7448953 
0.49802914 -0.5305243 -1.7542961 
0.50345397 -0.5243012 -1.773405 
0.50899833 -0.51794106 -1.7929348 
0.51466614 -0.5114392 -1.8128995 
0.5175476 -0.50196475 -1.8230494 
0.5234085 -0.49517152 -1.8436942 
0.526389 -0.48544255 -1.854193 
0.5294036 -0.47560218 -1.864812 
0.5355377 -0.4683461 -1.8864192 
0.5386584 -0.45823404 -1.8974116 
0.5450101 -0.45064485 -1.9197854 
0.5515134 -0.4428745 -1.942693 
0.5548236 -0.4323061 -1.9543531 
0.5615646 -0.42417136 -1.9780983 
0.5684715 -0.4158365 -2.0024276 
0.571989 -0.40477386 -2.014818 
0.5791563 -0.39603925 -2.0400646 
0.58650553 -0.38708302 -2.065952 
0.5940436 -0.37789652 -2.0925047 
0.5940436 -0.36373502 -2.0925047 
0.60177803 -0.35412493 -2.119749 
0.60971653 -0.34426135 -2.1477122 
0.60971653 -0.32972622 -2.1477122 
0.62202483 -0.32155383 -2.191068 
0.6305102 -0.31090948 -2.2209575 
0.6392303 -0.29997075 -2.251674 
0.64368147 -0.2867147 -2.267353 
0.6527723 -0.27520248 -2.2993753 
0.6621237 -0.26336047 -2.3323152 
0.6669005 -0.24936211 -2.3491416 
0.676664 -0.2368817 -2.3835332 
0.6867177 -0.22403044 -2.418947 
0.6918574 -0.2092139 -2.4370515 
0.6970746 -0.19417389 -2.455429 
0.7023711 -0.17890531 -2.4740858 
0.7132093 -0.16466367 -2.512263 
0.7301085 -0.15116015 -2.5717902 
0.735921 -0.13481982 -2.5922647 
0.7418267 -0.118217215 -2.6130674 
0.74782807 -0.101346 -2.634207 
0.76012677 -0.084891945 -2.6775289 
0.7728368 -0.067887634 -2.7222996 
0.7859791 -0.050305005 -2.768593 
0.7995761 -0.032114036 -2.8164883 
0.8065525 -0.013166705 -2.8410625 
0.8208772 0.0061684693 -2.8915207 
0.8357198 0.026202857 -2.9438035 
0.8357198 0.046125714 -2.9438035 
0.85901827 0.06788989 -3.0258718 
0.8670758 0.08919705 -3.0542543 
0.883653 0.1119679 -3.112647 
0.90087646 0.13562642 -3.1733162 
0.91878456 0.16022553 -3.2363973 
0.9374192 0.18582247 -3.3020372 
0.9470228 0.2103024 -3.3358657 
0.9470228 0.23287863 -3.3358657 
0.9470228 0.25545484 -3.3358657 
0.9470228 0.27803108 -3.3358657 
0.95682526 0.30371884 -3.3703947 
0.9470228 0.32318354 -3.3358657 
0.9374192 0.34225345 -3.3020372 
0.9374192 0.36460072 -3.3020372 
0.9981521 0.41201735 -3.5159674 
1.0090476 0.44056967 -3.5543468 
1.0201838 0.46975222 -3.5935736 
1.04321 0.5052241 -3.6746829 
1.0672996 0.54233414 -3.759538 
1.0672996 0.5677777 -3.759538 
1.0672996 0.5932212 -3.759538 
1.0672996 0.6186647 -3.759538 
1.0672996 0.64410824 -3.759538 
1.0672996 0.66955173 -3.759538 
1.0551174 0.6870625 -3.7166262 
1.0551174 0.7122156 -3.7166262 
1.04321 0.7290473 -3.6746829 
1.0551174 0.76252186 -3.7166262 
1.04321 0.77878577 -3.6746829 
1.0315684 0.79468673 -3.6336756 
1.0201838 0.8102367 -3.5935736 
1.0315684 0.84387016 -3.6336756 
1.0315684 0.86846185 -3.6336756 
1.0201838 0.88319767 -3.5935736 
1.0201838 0.90751797 -3.5935736 
1.0090476 0.92166656 -3.5543468 
1.0090476 0.9457214 -3.5543468 
0.9770519 0.9390257 -3.4416425 
0.95682526 0.9423962 -3.3703947 
0.9470228 0.9553178 -3.3358657 
0.9470228 0.977894 -3.3358657 
0.9280083 0.9803827 -3.2688878 
0.9280083 1.0025055 -3.2688878 
0.9280083 1.0246285 -3.2688878 
0.91878456 1.0363475 -3.2363973 
0.91878456 1.0582505 -3.2363973 
0.91878456 1.0801536 -3.2363973 
0.91878456 1.1020566 -3.2363973 
0.90974236 1.1128982 -3.2045462 
0.90974236 1.1345857 -3.2045462 
0.90974236 1.1562731 -3.2045462 
0.90087646 1.1664808 -3.1733162 
0.90087646 1.1879569 -3.1733162 
0.8921816 1.1977602 -3.1426888 
0.8921816 1.2190291 -3.1426888 
0.8921816 1.2402979 -3.1426888 
0.44931927 -0.6349624 -1.5460569 
0.45146286 -0.6274784 -1.5534327 
0.455812 -0.6229088 -1.5683976 
0.46024573 -0.6182501 -1.5836536 
0.46249512 -0.6105016 -1.5913935 
0.46706048 -0.6056515 -1.6071023 
0.47171685 -0.6007047 -1.6231244 
0.476467 -0.5956583 -1.6394691 
0.48131385 -0.59050924 -1.6561465 
0.4837744 -0.5822624 -1.664613 
0.48626027 -0.5739308 -1.6731666 
0.49130943 -0.5684492 -1.6905402 
0.49387354 -0.55991507 -1.699363 
0.49646452 -0.55129135 -1.7082783 
0.50172895 -0.5454534 -1.7263926 
0.50710624 -0.53949034 -1.7448953 
0.50983834 -0.5305243 -1.7542961 
0.5153918 -0.5243012 -1.773405 
0.51821417 -0.5151047 -1.7831163 
0.52395266 -0.50860745 -1.8028618 
0.5298196 -0.50196475 -1.8230494 
0.5358195 -0.49517152 -1.8436942 
0.53887063 -0.48544255 -1.854193 
0.54507846 -0.47834164 -1.8755534 
0.55143094 -0.4710752 -1.8974116 
0.55466306 -0.4609199 -1.9085329 
0.5579333 -0.45064485 -1.9197854 
0.56459075 -0.4428745 -1.942693 
0.57140905 -0.4349165 -1.966154 
0.57839406 -0.42676395 -1.9901886 
0.58195096 -0.4158365 -2.0024276 
0.5855519 -0.40477386 -2.014818 
0.5966272 -0.3985362 -2.0529268 
0.60041267 -0.38708302 -2.065952 
0.60812944 -0.37789652 -2.0925047 
0.61206275 -0.36608762 -2.1060388 
0.62008405 -0.3564454 -2.133639 
0.624174 -0.34426135 -2.1477122 
0.6283183 -0.33191547 -2.1619723 
0.64108807 -0.32373223 -2.2059116 
0.6454608 -0.31090948 -2.2209575 
0.6498936 -0.29791066 -2.2362103 
0.65894437 -0.2867147 -2.267353 
0.66825074 -0.27520248 -2.2993753 
0.67782384 -0.26336047 -2.3323152 
0.682714 -0.24936211 -2.3491416 
0.6876751 -0.2351603 -2.3662124 
0.6978171 -0.22237845 -2.4011097 
0.703001 -0.20765968 -2.418947 
0.7136035 -0.19417389 -2.455429 
0.7190256 -0.17890531 -2.4740858 
0.73579776 -0.165944 -2.531797 
0.7474207 -0.15116015 -2.5717902 
0.75337106 -0.13481982 -2.5922647 
0.76556045 -0.11917359 -2.634207 
0.77180433 -0.10217257 -2.6556914 
0.7846026 -0.085595794 -2.6997287 
0.7978324 -0.068459995 -2.7452512 
0.8046161 -0.050305005 -2.768593 
0.8185355 -0.032114036 -2.8164883 
0.8256774 -0.013166705 -2.8410625 
0.8403417 0.0061684693 -2.8915207 
0.84787095 0.02596809 -2.917428 
0.86334145 0.046546526 -2.9706604 
0.87938714 0.06788989 -3.0258718 
0.88763577 0.08919705 -3.0542543 
0.9133368 0.11304856 -3.1426888 
0.931314 0.13696118 -3.2045462 
0.94057065 0.16022553 -3.2363973 
0.9596471 0.18582247 -3.3020372 
0.9694784 0.2103024 -3.3358657 
0.9694784 0.23287863 -3.3358657 
0.9596471 0.25286433 -3.3020372 
0.9596471 0.2752116 -3.3020372 
0.9596471 0.29755887 -3.3020372 
0.9596471 0.31990618 -3.3020372 
0.9596471 0.34225345 -3.3020372 
0.9694784 0.36833596 -3.3358657 
1.0109044 0.40761593 -3.4784079 
1.032974 0.44056967 -3.5543468 
1.0443742 0.46975222 -3.5935736 
1.0801361 0.5109908 -3.7166262 
1.0926073 0.54233414 -3.759538 
1.0926073 0.5677777 -3.759538 
1.0926073 0.5932212 -3.759538 
1.0926073 0.6186647 -3.759538 
1.0926073 0.64410824 -3.759538 
1.0926073 0.66955173 -3.759538 
1.0801361 0.6870625 -3.7166262 
1.0801361 0.7122156 -3.7166262 
1.0679464 0.7290473 -3.6746829 
1.0801361 0.76252186 -3.7166262 
1.0801361 0.78767496 -3.7166262 
1.0679464 0.803655 -3.6746829 
1.0679464 0.8285243 -3.6746829 
1.0560287 0.84387016 -3.6336756 
1.0443742 0.85887736 -3.5935736 
1.0443742 0.88319767 -3.5935736 
1.0560287 0.91764534 -3.6336756 
1.0443742 0.93183833 -3.5935736 
1.032974 0.9457214 -3.5543468 
1.0002196 0.9390257 -3.4416425 
0.9694784 0.9327416 -3.3358657 
0.9500131 0.9361368 -3.2688878 
0.9500131 0.9582597 -3.2688878 
0.9500131 0.9803827 -3.2688878 
0.9500131 1.0025055 -3.2688878 
0.9500131 1.0246285 -3.2688878 
0.9500131 1.0467515 -3.2688878 
0.94057065 1.0582505 -3.2363973 
0.931314 1.0695232 -3.2045462 
0.931314 1.0912107 -3.2045462 
0.9222379 1.1020525 -3.1733162 
0.9222379 1.1235286 -3.1733162 
0.9222379 1.1450047 -3.1733162 
0.9222379 1.1664808 -3.1733162 
0.9222379 1.1879569 -3.1733162 
0.9133368 1.1977602 -3.1426888 
0.9133368 1.2190291 -3.1426888 
0.9133368 1.2402979 -3.1426888 
0.46191993 -0.63799167 -1.5534327 
0.4663698 -0.6335232 -1.5683976 
0.4663698 -0.6229088 -1.5683976 
0.46862704 -0.61525774 -1.5759887 
0.4755318 -0.61349994 -1.5992093 
0.4778788 -0.6056515 -1.6071023 
0.48264304 -0.6007047 -1.6231244 
0.48750323 -0.5956583 -1.6394691 
0.48997024 -0.587521 -1.6477656 
0.49497986 -0.5822624 -1.664613 
0.4975233 -0.5739308 -1.6731666 
0.50009304 -0.56551313 -1.6818086 
0.5053129 -0.55991507 -1.699363 
0.51064295 -0.55419886 -1.7172878 
0.5160866 -0.54836076 -1.7355946 
0.5188522 -0.53949034 -1.7448953 
0.5216475 -0.5305243 -1.7542961 
0.5273296 -0.5243012 -1.773405 
0.53021735 -0.5151047 -1.7831163 
0.53608876 -0.50860745 -1.8028618 
0.5420916 -0.50196475 -1.8230494 
0.5482304 -0.49517152 -1.8436942 
0.5545099 -0.48822272 -1.864812 
0.5609349 -0.48111287 -1.8864192 
0.5642035 -0.4710752 -1.8974116 
0.5675105 -0.4609199 -1.9085329 
0.5742421 -0.45331755 -1.9311713 
0.57766813 -0.4428745 -1.942693 
0.5846444 -0.4349165 -1.966154 
0.59179115 -0.42676395 -1.9901886 
0.5954305 -0.4158365 -2.0024276 
0.59911484 -0.40477386 -2.014818 
0.606622 -0.39603925 -2.0400646 
0.61044663 -0.38464257 -2.0529268 
0.6182424 -0.37548357 -2.0791438 
0.6262397 -0.36608762 -2.1060388 
0.6344468 -0.3564454 -2.133639 
0.6386315 -0.34426135 -2.1477122 
0.6471687 -0.33413398 -2.1764228 
0.6559374 -0.32373223 -2.2059116 
0.6604113 -0.31090948 -2.2209575 
0.6649468 -0.29791066 -2.2362103 
0.6742072 -0.2867147 -2.267353 
0.6837292 -0.27520248 -2.2993753 
0.693524 -0.26336047 -2.3323152 
0.693524 -0.24757598 -2.3323152 
0.70360345 -0.2351603 -2.3662124 
0.7139803 -0.22237845 -2.4011097 
0.71928436 -0.20765968 -2.418947 
0.73013246 -0.19417389 -2.455429 
0.7356801 -0.17890531 -2.4740858 
0.7470323 -0.16466367 -2.512263 
0.75874025 -0.14997561 -2.551637 
0.7647329 -0.13375497 -2.5717902 
0.77700686 -0.118217215 -2.6130674 
0.7896813 -0.10217257 -2.6556914 
0.79617476 -0.084891945 -2.6775289 
0.8094875 -0.067887634 -2.7222996 
0.8232531 -0.050305005 -2.768593 
0.83749497 -0.032114036 -2.8164883 
0.8522382 -0.013282598 -2.8660696 
0.8598062 0.0061684693 -2.8915207 
0.86750984 0.02596809 -2.917428 
0.8833387 0.046546526 -2.9706604 
0.899756 0.06788989 -3.0258718 
0.9167952 0.09004163 -3.0831742 
0.93449205 0.11304856 -3.1426888 
0.9435993 0.13562642 -3.1733162 
0.9623567 0.16022553 -3.2363973 
0.9720179 0.18395698 -3.2688878 
0.981875 0.20816976 -3.3020372 
0.981875 0.23051704 -3.3020372 
0.99193406 0.25545484 -3.3358657 
0.981875 0.2752116 -3.3020372 
0.981875 0.29755887 -3.3020372 
0.981875 0.31990618 -3.3020372 
0.9720179 0.33881754 -3.2688878 
1.0022014 0.37214854 -3.3703947 
1.0343196 0.40761593 -3.4784079 
1.0569004 0.44056967 -3.5543468 
1.0685647 0.46975222 -3.5935736 
1.1051549 0.5109908 -3.7166262 
1.1179148 0.54233414 -3.759538 
1.1179148 0.5677777 -3.759538 
1.1179148 0.5932212 -3.759538 
1.130973 0.6258912 -3.8034523 
1.1179148 0.64410824 -3.759538 
1.1179148 0.66955173 -3.759538 
1.1051549 0.6870625 -3.7166262 
1.1179148 0.7204388 -3.759538 
1.1051549 0.73736876 -3.7166262 
1.1051549 0.76252186 -3.7166262 
1.1051549 0.78767496 -3.7166262 
1.1051549 0.81282806 -3.7166262 
1.0926828 0.8285243 -3.6746829 
1.0685647 0.83455706 -3.5935736 
1.0685647 0.85887736 -3.5935736 
1.0685647 0.88319767 -3.5935736 
1.0685647 0.90751797 -3.5935736 
1.0685647 0.93183833 -3.5935736 
1.0569004 0.9457214 -3.5543468 
1.0233873 0.9390257 -3.4416425 
0.981875 0.9232828 -3.3020372 
0.9720179 0.9361368 -3.2688878 
0.9623567 0.9487353 -3.2363973 
0.9623567 0.97063833 -3.2363973 
0.9720179 1.0025055 -3.2688878 
0.9720179 1.0246285 -3.2688878 
0.9623567 1.0363475 -3.2363973 
0.9528856 1.0478357 -3.2045462 
0.9435993 1.0591002 -3.1733162 
0.9435993 1.0805763 -3.1733162 
0.9435993 1.1020525 -3.1733162 
0.9435993 1.1235286 -3.1733162 
0.93449205 1.1339536 -3.1426888 
0.93449205 1.1552224 -3.1426888 
0.9435993 1.1879569 -3.1733162 
0.93449205 1.1977602 -3.1426888 
0.93449205 1.2190291 -3.1426888 
0.92555904 1.2284416 -3.112647 
0.47237697 -0.63799167 -1.5534327 
0.4769276 -0.6335232 -1.5683976 
0.47923592 -0.62592363 -1.5759887 
0.48156673 -0.6182501 -1.5836536 
0.48629698 -0.61349994 -1.5992093 
0.48869714 -0.6056515 -1.6071023 
0.4911211 -0.5977252 -1.6150737 
0.4960419 -0.5926742 -1.6312559 
0.49853945 -0.58456284 -1.6394691 
0.50618535 -0.5822624 -1.664613 
0.5087864 -0.5739308 -1.6731666 
0.5114143 -0.56551313 -1.6818086 
0.5167523 -0.55991507 -1.699363 
0.52220297 -0.55419886 -1.7172878 
0.52776986 -0.54836076 -1.7355946 
0.53059804 -0.53949034 -1.7448953 
0.5363464 -0.5333981 -1.7637988 
0.5392674 -0.5243012 -1.773405 
0.54222053 -0.5151047 -1.7831163 
0.54822487 -0.50860745 -1.8028618 
0.5543636 -0.50196475 -1.8230494 
0.5606414 -0.49517152 -1.8436942 
0.56706303 -0.48822272 -1.864812 
0.5703293 -0.47834164 -1.8755534 
0.5769761 -0.4710752 -1.8974116 
0.5803579 -0.4609199 -1.9085329 
0.58724195 -0.45331755 -1.9311713 
0.5907455 -0.4428745 -1.942693 
0.5942912 -0.4323061 -1.9543531 
0.6015118 -0.42417136 -1.9780983 
0.6051883 -0.4132949 -1.9901886 
0.6126777 -0.40477386 -2.014818 
0.6203549 -0.39603925 -2.0400646 
0.6242661 -0.38464257 -2.0529268 
0.63223827 -0.37548357 -2.0791438 
0.6404167 -0.36608762 -2.1060388 
0.6445858 -0.35412493 -2.119749 
0.653089 -0.34426135 -2.1477122 
0.6574253 -0.33191547 -2.1619723 
0.6662729 -0.32155383 -2.191068 
0.6753619 -0.31090948 -2.2209575 
0.6847023 -0.29997075 -2.251674 
0.6943047 -0.2887252 -2.283252 
0.6992076 -0.27520248 -2.2993753 
0.70922416 -0.26336047 -2.3323152 
0.70922416 -0.24757598 -2.3323152 
0.72479886 -0.2368817 -2.3835332 
0.7355676 -0.22403044 -2.418947 
0.7355676 -0.20765968 -2.418947 
0.74666137 -0.19417389 -2.455429 
0.7523346 -0.17890531 -2.4740858 
0.76394373 -0.16466367 -2.512263 
0.7759168 -0.14997561 -2.551637 
0.7820451 -0.13375497 -2.5717902 
0.7945969 -0.118217215 -2.6130674 
0.8075583 -0.10217257 -2.6556914 
0.81419873 -0.084891945 -2.6775289 
0.8278129 -0.067887634 -2.7222996 
0.8418901 -0.050305005 -2.768593 
0.8564544 -0.032114036 -2.8164883 
0.86392707 -0.013166705 -2.8410625 
0.8792707 0.0061684693 -2.8915207 
0.88714874 0.02596809 -2.917428 
0.9033359 0.046546526 -2.9706604 
0.92012495 0.06788989 -3.0258718 
0.92875564 0.08919705 -3.0542543 
0.95564735 0.11304856 -3.1426888 
0.9649607 0.13562642 -3.1733162 
0.9841428 0.16022553 -3.2363973 
0.99402267 0.18395698 -3.2688878 
1.004103 0.20816976 -3.3020372 
1.004103 0.23051704 -3.3020372 
1.004103 0.25286433 -3.3020372 
1.004103 0.2752116 -3.3020372 
0.99402267 0.29457167 -3.2688878 
0.99402267 0.3166946 -3.2688878 
0.99402267 0.33881754 -3.2688878 
1.0465549 0.38001552 -3.4416425 
1.0577347 0.40761593 -3.4784079 
1.069156 0.43581244 -3.5159674 
1.0927551 0.46975222 -3.5935736 
1.1301736 0.5109908 -3.7166262 
1.1432225 0.54233414 -3.759538 
1.1432225 0.5677777 -3.759538 
1.1565762 0.60015047 -3.8034523 
1.1565762 0.6258912 -3.8034523 
1.1432225 0.64410824 -3.759538 
1.1432225 0.66955173 -3.759538 
1.1565762 0.7031134 -3.8034523 
1.1432225 0.7204388 -3.759538 
1.1432225 0.74588233 -3.759538 
1.1432225 0.7713258 -3.759538 
1.1301736 0.78767496 -3.7166262 
1.1301736 0.81282806 -3.7166262 
1.1174192 0.8285243 -3.6746829 
1.1049495 0.84387016 -3.6336756 
1.0927551 0.85887736 -3.5935736 
1.1049495 0.8930536 -3.6336756 
1.1049495 0.91764534 -3.6336756 
1.1049495 0.942237 -3.6336756 
1.0927551 0.95615864 -3.5935736 
1.0356089 0.9292044 -3.405646 
1.004103 0.9232828 -3.3020372 
0.99402267 0.9361368 -3.2688878 
0.9841428 0.9487353 -3.2363973 
0.9841428 0.97063833 -3.2363973 
0.9841428 0.9925414 -3.2363973 
0.9649607 0.99467176 -3.1733162 
0.9649607 1.0161479 -3.1733162 
0.9649607 1.037624 -3.1733162 
0.9649607 1.0591002 -3.1733162 
0.9649607 1.0805763 -3.1733162 
0.9649607 1.1020525 -3.1733162 
0.95564735 1.1126847 -3.1426888 
0.94651204 1.1231139 -3.112647 
0.94651204 1.1441795 -3.112647 
0.95564735 1.1764913 -3.1426888 
0.94651204 1.1863105 -3.112647 
0.94651204 1.207376 -3.112647 
0.93754977 1.2168097 -3.0831742 
0.4805415 -0.6349624 -1.5460569 
0.48283404 -0.6274784 -1.5534327 
0.48748538 -0.6229088 -1.5683976 
0.4922272 -0.6182501 -1.5836536 
0.4970622 -0.61349994 -1.5992093 
0.49951547 -0.6056515 -1.6071023 
0.49951547 -0.5947751 -1.6071023 
0.5070228 -0.5926742 -1.6312559 
0.50957566 -0.58456284 -1.6394691 
0.5147593 -0.5793009 -1.6561465 
0.52004945 -0.5739308 -1.6731666 
0.5227355 -0.56551313 -1.6818086 
0.5281917 -0.55991507 -1.699363 
0.53376305 -0.55419886 -1.7172878 
0.53945315 -0.54836076 -1.7355946 
0.54526585 -0.5423969 -1.7542961 
0.5482195 -0.5333981 -1.7637988 
0.5512052 -0.5243012 -1.773405 
0.5542237 -0.5151047 -1.7831163 
0.56036097 -0.50860745 -1.8028618 
0.5666356 -0.50196475 -1.8230494 
0.57305235 -0.49517152 -1.8436942 
0.5763156 -0.48544255 -1.854193 
0.5796161 -0.47560218 -1.864812 
0.586332 -0.4683461 -1.8864192 
0.5897487 -0.45823404 -1.8974116 
0.5967028 -0.45064485 -1.9197854 
0.60382295 -0.4428745 -1.942693 
0.6074471 -0.4323061 -1.9543531 
0.6148275 -0.42417136 -1.9780983 
0.6223895 -0.4158365 -2.0024276 
0.6301397 -0.40729403 -2.0273626 
0.63408774 -0.39603925 -2.0400646 
0.6380855 -0.38464257 -2.0529268 
0.6462342 -0.37548357 -2.0791438 
0.65459365 -0.36608762 -2.1060388 
0.658855 -0.35412493 -2.119749 
0.6675465 -0.34426135 -2.1477122 
0.6764702 -0.33413398 -2.1764228 
0.68563586 -0.32373223 -2.2059116 
0.6903124 -0.31090948 -2.2209575 
0.6950532 -0.29791066 -2.2362103 
0.7096746 -0.2887252 -2.283252 
0.71468604 -0.27520248 -2.2993753 
0.7249243 -0.26336047 -2.3323152 
0.7301543 -0.24936211 -2.3491416 
0.73546016 -0.2351603 -2.3662124 
0.74630684 -0.22237845 -2.4011097 
0.75185096 -0.20765968 -2.418947 
0.7689891 -0.19564925 -2.4740858 
0.7748767 -0.18027507 -2.4930282 
0.78085524 -0.16466367 -2.512263 
0.7930933 -0.14997561 -2.551637 
0.79935735 -0.13375497 -2.5717902 
0.8187576 -0.11917359 -2.634207 
0.8254353 -0.10217257 -2.6556914 
0.83912283 -0.085595794 -2.6997287 
0.853272 -0.068459995 -2.7452512 
0.8605271 -0.050305005 -2.768593 
0.8754138 -0.032114036 -2.8164883 
0.8830519 -0.013166705 -2.8410625 
0.89873517 0.0061684693 -2.8915207 
0.9067876 0.02596809 -2.917428 
0.9318345 0.04697509 -2.998012 
0.9404938 0.06788989 -3.0258718 
0.9493156 0.08919705 -3.0542543 
0.9674651 0.1119679 -3.112647 
0.9863221 0.13562642 -3.1733162 
0.99602896 0.15864867 -3.2045462 
1.0160275 0.18395698 -3.2688878 
1.0160275 0.20607992 -3.2688878 
1.0160275 0.22820286 -3.2688878 
1.0160275 0.2503258 -3.2688878 
1.0160275 0.27244872 -3.2688878 
1.0160275 0.29457167 -3.2688878 
1.0160275 0.3166946 -3.2688878 
1.0160275 0.33881754 -3.2688878 
1.0697227 0.38001552 -3.4416425 
1.0811499 0.40761593 -3.4784079 
1.0928241 0.43581244 -3.5159674 
1.1169455 0.46975222 -3.5935736 
1.1294099 0.49958608 -3.6336756 
1.1551924 0.5361439 -3.7166262 
1.1685301 0.5677777 -3.759538 
1.1685301 0.5932212 -3.759538 
1.1685301 0.6186647 -3.759538 
1.1685301 0.64410824 -3.759538 
1.1685301 0.66955173 -3.759538 
1.1685301 0.6949953 -3.759538 
1.1551924 0.7122156 -3.7166262 
1.1551924 0.73736876 -3.7166262 
1.1685301 0.7713258 -3.759538 
1.1685301 0.7967694 -3.759538 
1.1551924 0.81282806 -3.7166262 
1.1551924 0.83798116 -3.7166262 
1.1421556 0.8533935 -3.6746829 
1.1294099 0.86846185 -3.6336756 
1.1294099 0.8930536 -3.6336756 
1.1294099 0.91764534 -3.6336756 
1.1421556 0.9528705 -3.6746829 
1.1169455 0.95615864 -3.5935736 
1.0368453 0.91016537 -3.3358657 
1.0160275 0.91401386 -3.2688878 
1.0059289 0.92683226 -3.2363973 
1.0059289 0.9487353 -3.2363973 
0.99602896 0.9610858 -3.2045462 
0.99602896 0.98277324 -3.2045462 
0.9863221 0.99467176 -3.1733162 
0.9768026 1.0063405 -3.1426888 
0.9863221 1.037624 -3.1733162 
0.9768026 1.0488782 -3.1426888 
0.9768026 1.070147 -3.1426888 
0.9768026 1.0914159 -3.1426888 
0.9768026 1.1126847 -3.1426888 
0.9768026 1.1339536 -3.1426888 
0.9674651 1.1441795 -3.112647 
0.9583044 1.1542115 -3.0831742 
0.9493156 1.1640555 -3.0542543 
0.9583044 1.1959437 -3.0831742 
0.9493156 1.2053962 -3.0542543 
0.4909489 -0.6349624 -1.5460569 
0.49329108 -0.6274784 -1.5534327 
0.49804318 -0.6229088 -1.5683976 
0.5004537 -0.61525774 -1.5759887 
0.5078274 -0.61349994 -1.5992093 
0.5103338 -0.6056515 -1.6071023 
0.5128651 -0.5977252 -1.6150737 
0.51800376 -0.5926742 -1.6312559 
0.5232464 -0.587521 -1.6477656 
0.5285963 -0.5822624 -1.664613 
0.53131247 -0.5739308 -1.6731666 
0.5340567 -0.56551313 -1.6818086 
0.5396311 -0.55991507 -1.699363 
0.5453231 -0.55419886 -1.7172878 
0.55113643 -0.54836076 -1.7355946 
0.55408984 -0.53949034 -1.7448953 
0.5600926 -0.5333981 -1.7637988 
0.5631431 -0.5243012 -1.773405 
0.5662269 -0.5151047 -1.7831163 
0.5756845 -0.5114392 -1.8128995 
0.5789076 -0.50196475 -1.8230494 
0.58546335 -0.49517152 -1.8436942 
0.5887972 -0.48544255 -1.854193 
0.5921693 -0.47560218 -1.864812 
0.60252124 -0.4710752 -1.8974116 
0.6060528 -0.4609199 -1.9085329 
0.6060528 -0.44800347 -1.9085329 
0.6169003 -0.4428745 -1.942693 
0.6243503 -0.4349165 -1.966154 
0.6319825 -0.42676395 -1.9901886 
0.63586897 -0.4158365 -2.0024276 
0.6398035 -0.40477386 -2.014818 
0.6478206 -0.39603925 -2.0400646 
0.65190494 -0.38464257 -2.0529268 
0.6644729 -0.37789652 -2.0925047 
0.6687706 -0.36608762 -2.1060388 
0.6731243 -0.35412493 -2.119749 
0.68653226 -0.34654713 -2.1619723 
0.691121 -0.33413398 -2.1764228 
0.70048517 -0.32373223 -2.2059116 
0.70526296 -0.31090948 -2.2209575 
0.7101065 -0.29791066 -2.2362103 
0.7199958 -0.2867147 -2.267353 
0.73016447 -0.27520248 -2.2993753 
0.7406245 -0.26336047 -2.3323152 
0.7459677 -0.24936211 -2.3491416 
0.7513885 -0.2351603 -2.3662124 
0.7624701 -0.22237845 -2.4011097 
0.7681343 -0.20765968 -2.418947 
0.7856436 -0.19564925 -2.4740858 
0.7916587 -0.18027507 -2.4930282 
0.8039697 -0.165944 -2.531797 
0.8102699 -0.14997561 -2.551637 
0.8166695 -0.13375497 -2.5717902 
0.8364899 -0.11917359 -2.634207 
0.84331226 -0.10217257 -2.6556914 
0.8572963 -0.085595794 -2.6997287 
0.8717519 -0.068459995 -2.7452512 
